Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice,Total,17
Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Cis Men,9
Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Cis Women,7
Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,TGNC,4
Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Total,21
Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly 5 6 4 3 2 8 11 4.,Cis Men,5
Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly 5 6 4 3 2 8 11 4.,Cis Women,4
Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly 5 6 4 3 2 8 11 4.,TGNC,2
Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly 5 6 4 3 2 8 11 4.,Total,11
Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,Cis Men,6
Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,Cis Women,7
Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,TGNC,0
Q22-32,22B6,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,Total,14
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Cis Men,144
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Cis Women,174
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,TGNC,60
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Total,384
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice 63 27,Cis Men,63
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice 63 27,Cis Women,63
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice 63 27,TGNC,22
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",2.0,Once or twice 63 27,Total,149
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Cis Men,12
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Cis Women,13
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,TGNC,9
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",3.0,Monthly,Total,35
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,Cis Men,11
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,Cis Women,5
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,TGNC,5
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",4.0,Weekly,Total,21
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,Cis Men,5
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,Cis Women,3
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,TGNC,2
Q22-32,22B7,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",6.0,Daily or almost daily,Total,10
Q22-32,22B8,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Cis Men,140
Q22-32,22B8,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Cis Women,274
Q22-32,22B8,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,TGNC,40
Q22-32,22B8,"In the past 3 months, how often have you used the substance(s) you mentioned? (only includes students who have ever used this substance)",0.0,Never,Total,463
